PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
44740,40.0,Male,Europe,Sports,8.793728407544338,0.0,Easy,8,16,54,35,Low
14565,32.0,Female,Other,Strategy,18.65538445548576,0.0,Easy,10,132,56,41,High
44069,22.0,Male,Asia,Action,9.995760638527148,0.0,Medium,5,42,11,47,Low
39833,27.0,Male,USA,RPG,5.78999781277487,0.0,Hard,12,144,7,34,High
46694,26.0,Male,Europe,Sports,0.1675103715045454,,Easy,12,117,30,7,Medium
30794,21.0,Male,USA,Action,13.506592326549896,0.0,Hard,15,152,93,40,High
9232,,Female,Asia,Strategy,4.453186248993083,0.0,Medium,0,146,58,37,Low
48785,40.0,Male,USA,Simulation,8.392622114654618,0.0,Hard,1,43,54,17,Low
41324,18.0,Male,Europe,RPG,23.24828208194522,0.0,Easy,13,81,37,30,Medium
42041,32.0,Female,USA,Strategy,0.681722254203792,0.0,Easy,10,54,27,4,Medium
32288,25.0,Male,Europe,Sports,4.735926289404016,0.0,Easy,0,32,9,21,Low
27943,47.0,Female,Other,Simulation,0.1513146091348138,0.0,Medium,6,45,36,44,Medium
34580,34.0,Male,,Action,9.970822860041991,1.0,Medium,15,48,39,33,Medium
34228,,Male,USA,Simulation,18.24939909534319,0.0,Hard,19,167,47,4,High
12064,48.0,Male,Other,Simulation,23.99645072092349,0.0,Hard,3,18,12,14,Low
10920,35.0,Male,USA,Action,21.29014627383993,0.0,Medium,18,41,76,14,Medium
36298,39.0,Male,,Strategy,8.590680575317142,1.0,Easy,1,82,52,22,Low
47150,44.0,Female,USA,Action,2.066080545037279,1.0,Hard,10,96,85,31,Medium
43683,34.0,Male,Europe,Sports,15.514009286053032,0.0,Hard,5,81,31,0,Medium
19731,38.0,Male,USA,Strategy,12.144007862102493,0.0,Medium,11,132,59,16,High
21261,25.0,Female,USA,Simulation,17.635520546174696,0.0,Hard,12,139,61,45,High
43281,44.0,Male,Europe,Action,10.812152940917676,0.0,Hard,4,80,91,18,Medium
41213,40.0,Male,Europe,Action,1.5747471959084391,0.0,Medium,5,62,5,38,Medium
36535,36.0,Male,Asia,Sports,23.210493624710143,0.0,Medium,4,10,66,28,Low
38377,27.0,Female,Europe,Sports,12.363998629728057,0.0,Medium,8,143,35,16,Medium
41576,34.0,Female,Europe,RPG,17.732859561731345,0.0,Hard,14,94,74,3,Medium
37173,41.0,Female,USA,Action,4.901919735676637,0.0,Easy,18,132,57,24,High
24187,24.0,Male,Other,Simulation,21.89559304851594,0.0,Easy,10,135,4,25,Medium
12311,32.0,Male,Other,RPG,12.512855353659866,0.0,Hard,14,137,91,23,High
25768,18.0,Male,Europe,Strategy,3.10521012185012,,,9,33,92,26,Medium
18100,26.0,Male,Asia,Strategy,11.518361273549065,0.0,Medium,15,95,37,38,High
38386,,Male,Asia,Action,21.2730323310666,0.0,Hard,14,104,48,9,Medium
13140,31.0,Female,USA,RPG,14.979048025016562,0.0,Easy,7,147,77,4,Medium
29294,42.0,Male,USA,RPG,21.81975375464602,1.0,Medium,18,102,69,21,High
45997,26.0,Male,Europe,Action,23.18064031982132,0.0,Medium,5,173,90,37,Medium
28278,22.0,Male,Asia,RPG,0.8191027964530955,0.0,Easy,5,41,26,44,Low
48782,47.0,Male,Other,Action,3.4258485756143253,0.0,Hard,15,37,66,7,Low
44995,,Male,USA,RPG,14.490306891654043,0.0,Easy,0,57,93,22,Low
10199,43.0,Female,Europe,RPG,20.205938897724657,0.0,Medium,1,122,5,2,Low
19269,,Male,USA,RPG,11.49275946882216,0.0,Medium,8,69,73,5,Medium
48427,29.0,Female,USA,Sports,6.794938564334639,0.0,Easy,14,21,43,28,Medium
35826,38.0,Male,USA,Simulation,17.922588157831676,0.0,Easy,6,146,13,14,Medium
33050,38.0,Male,Other,Simulation,21.06678202239273,1.0,Easy,16,79,92,37,High
17067,31.0,Male,Europe,Simulation,4.809251476801473,1.0,Medium,16,53,19,0,Medium
35389,43.0,Female,Asia,Sports,14.226305209496424,0.0,,13,32,3,18,Medium
16543,42.0,Male,Europe,Simulation,0.9770763032500572,0.0,Medium,18,16,99,24,Medium
40134,16.0,Male,Europe,RPG,18.03112459146537,0.0,Medium,14,178,65,32,High
31037,,Female,,Sports,1.0259684184337567,0.0,Medium,13,155,92,40,High
47822,32.0,Female,Other,RPG,21.34281963428588,0.0,Easy,7,53,64,18,Medium
40677,19.0,Male,Other,Simulation,14.264221503593472,0.0,Easy,18,119,24,12,High
41802,23.0,Female,Europe,RPG,7.885142103006198,1.0,Easy,4,154,48,49,Medium
13389,15.0,Male,Other,Strategy,1.3415737199439448,1.0,Hard,14,90,5,12,Medium
13981,20.0,Male,Asia,Sports,18.137093166860694,0.0,Easy,19,112,73,1,High
13944,29.0,Female,Asia,Action,12.980891166114043,0.0,Medium,1,101,53,4,Low
18688,27.0,Female,USA,Simulation,14.007308666311944,1.0,Easy,4,32,89,16,Low
37503,25.0,Male,Asia,Strategy,11.111307822101832,0.0,Easy,19,99,5,35,High
25187,45.0,Female,Other,Simulation,16.233446850961112,1.0,Easy,8,162,27,14,Medium
32126,42.0,Male,USA,RPG,2.261818314992099,,Medium,10,140,84,3,Medium
13355,32.0,Male,Other,RPG,22.419243943190907,1.0,,0,97,98,23,Low
47211,22.0,Male,Asia,Sports,15.307367365895676,0.0,Easy,12,105,95,25,Medium
47826,31.0,Male,USA,Sports,19.746500663923623,0.0,Medium,14,73,37,42,Medium
21297,22.0,Female,Asia,Sports,13.550313446653808,0.0,Easy,18,62,5,46,Medium
11735,46.0,Male,USA,Simulation,18.63482795648397,0.0,Easy,14,147,18,19,High
15447,15.0,Male,Asia,RPG,7.919001409266738,0.0,Easy,8,120,72,1,Medium
35330,,Male,Europe,Simulation,15.054483431404392,0.0,Easy,12,148,74,40,High
47487,37.0,Female,Asia,Action,17.468945489898285,,Hard,11,177,20,28,High
42501,41.0,Male,Other,Action,2.285333250527917,0.0,Easy,18,95,70,5,High
12326,41.0,Male,USA,Action,14.097841554073533,0.0,,10,173,73,36,High
25793,,Female,Asia,Simulation,5.683809120892238,0.0,Easy,10,173,43,1,High
13269,24.0,Male,USA,RPG,2.449272535359025,1.0,Medium,1,154,13,30,Low
42401,36.0,Male,Europe,Simulation,16.580835825686783,0.0,,19,176,15,20,High
24613,16.0,Female,Europe,Strategy,13.56757183379263,1.0,Easy,8,104,34,38,Medium
45183,20.0,Male,USA,Simulation,9.962063769587242,0.0,Hard,13,135,22,26,High
29003,21.0,Male,Europe,Action,20.65340540460289,0.0,Hard,12,141,93,47,High
18102,36.0,Male,,Action,16.5309101483183,0.0,Medium,14,43,89,36,Medium
26576,19.0,Male,Asia,Sports,11.581053412553953,0.0,Medium,16,70,71,36,Medium
30781,32.0,Female,Other,Strategy,0.0117730120963122,0.0,,12,87,88,35,Medium
20739,27.0,Female,Other,Sports,3.979101137537116,0.0,Easy,19,104,93,40,High
16931,41.0,Male,Europe,Action,7.716581526863061,0.0,Easy,0,102,11,34,Low
18170,36.0,Male,USA,RPG,7.3754924166294655,0.0,Easy,14,128,11,16,High
17650,26.0,Male,Other,Strategy,18.001848845157905,0.0,Easy,0,158,33,4,Low
13443,46.0,Male,USA,Strategy,4.500518747963867,0.0,Easy,18,117,62,31,High
9887,41.0,Male,Europe,Simulation,3.838463017371312,0.0,Easy,15,17,70,12,High
28503,24.0,Male,Asia,RPG,4.808122154481216,1.0,Easy,17,27,1,25,Medium
24540,44.0,Female,Asia,Strategy,13.73379606204924,0.0,,1,33,24,26,Low
16874,39.0,Female,Asia,RPG,20.427330147522163,0.0,Easy,12,75,50,23,Medium
46263,34.0,Male,Asia,Strategy,21.143749917558207,0.0,Easy,9,26,55,17,Low
14787,35.0,Male,Europe,Action,6.950139613843163,0.0,Easy,14,172,85,28,High
24368,19.0,Female,USA,Action,4.88652738835791,,Easy,17,174,16,43,High
34203,27.0,Male,Asia,Sports,4.366339780343076,0.0,Easy,0,125,74,18,Low
38343,18.0,Female,Europe,Action,3.454661060485515,,Hard,17,131,60,12,High
12939,31.0,Male,USA,Sports,19.940584171186032,1.0,Easy,14,106,1,16,High
18092,38.0,Male,Other,Sports,12.59621868697512,,Easy,5,56,5,19,Low
16139,32.0,Female,Asia,Strategy,2.6488512703094558,0.0,Easy,16,178,73,13,High
16462,29.0,Male,Europe,Action,4.704245705609559,0.0,Easy,11,50,40,20,Medium
10141,24.0,Female,USA,Sports,0.2039494216964454,1.0,Hard,13,31,62,5,Medium
33459,,Female,USA,Action,3.463417211415704,1.0,Hard,14,25,7,40,Low
12740,42.0,Male,Europe,Strategy,19.473193019322743,0.0,Medium,14,95,54,19,Low
19322,35.0,Male,USA,Action,14.550057422773929,1.0,,11,71,14,8,Medium
17753,49.0,Male,Asia,Action,18.784460267029456,0.0,Hard,10,110,2,40,High
47756,27.0,Male,Asia,Sports,23.399686172048256,0.0,Medium,9,79,57,33,Medium
24089,17.0,Male,Europe,Action,14.899332787974627,0.0,Medium,1,172,45,31,Low
17279,36.0,Male,Europe,Strategy,0.4997700716707953,0.0,Hard,14,44,97,15,Medium
37400,23.0,Male,Europe,Sports,19.64364796407745,0.0,Easy,12,84,11,34,Medium
13566,33.0,Female,USA,Sports,2.1476710003702904,,Easy,8,76,55,48,Medium
13313,30.0,Female,USA,Action,9.28585208875269,0.0,Easy,18,40,48,11,Medium
32177,16.0,Male,USA,Sports,10.654974141213746,1.0,Easy,15,116,38,44,High
29480,,Female,Asia,Sports,11.542123578550123,1.0,Easy,5,82,83,46,Medium
42379,20.0,Female,Other,RPG,7.830975165947939,0.0,Easy,19,96,29,37,High
15223,27.0,Male,Other,RPG,4.9799063254225056,1.0,Easy,12,28,27,44,Medium
29532,19.0,Male,Europe,Simulation,4.653006303791199,0.0,Easy,2,74,19,38,Low
31212,23.0,Male,Other,Strategy,2.822775254982667,0.0,Easy,9,129,32,23,Medium
9653,28.0,Female,,Strategy,23.655412555332177,0.0,,6,120,29,26,Medium
10138,,Male,Europe,Simulation,22.31094376920713,,Easy,3,66,38,25,Medium
47747,19.0,Male,USA,RPG,9.48781424916072,0.0,Medium,12,102,88,35,Medium
18488,22.0,Female,,Action,10.23487745466874,0.0,Easy,13,151,34,46,Low
26699,46.0,Male,USA,Simulation,13.69130360541985,0.0,Medium,0,168,80,39,Low
9443,39.0,Female,Europe,RPG,20.573639703216003,0.0,Medium,11,136,92,0,High
19949,33.0,Male,USA,Strategy,8.166460645391941,,Medium,13,124,91,3,Low
18607,35.0,Female,Europe,Action,0.6789676941689056,0.0,Easy,3,120,8,28,Medium
35474,,Male,USA,Sports,14.336647863171232,1.0,Easy,5,168,17,48,Medium
49031,15.0,Female,USA,RPG,0.2400568811778107,1.0,Easy,10,176,29,1,High
29548,36.0,Female,USA,Strategy,20.58471014472427,0.0,Easy,4,168,34,31,Medium
44256,33.0,Male,Europe,Action,10.589940132773204,0.0,Medium,0,41,38,45,Low
37737,46.0,Female,Europe,RPG,22.066114295855463,1.0,,17,65,46,13,Medium
11632,15.0,Female,Europe,Simulation,19.519170329551887,0.0,,11,119,7,36,Medium
28058,19.0,Male,Other,Action,5.175416352864227,0.0,Easy,15,139,60,2,High
27397,20.0,Male,Asia,Action,8.939503662847088,0.0,Medium,5,71,94,27,Medium
32862,49.0,Male,Europe,Simulation,14.479739982804348,1.0,Medium,13,104,34,16,Medium
20213,47.0,Male,Europe,RPG,21.18055400523571,0.0,Easy,9,161,99,41,High
43481,28.0,Male,USA,Sports,6.6717689461792045,0.0,,18,100,45,12,High
44348,40.0,Male,USA,Action,17.502278741903865,1.0,Easy,13,34,95,1,Medium
21705,35.0,Male,Europe,Simulation,8.946231475498724,0.0,Easy,18,98,50,29,High
34622,28.0,Male,USA,Action,3.6513194295274793,0.0,Easy,6,152,29,21,Medium
33624,29.0,Male,Europe,Strategy,0.1663906216259283,0.0,Easy,15,14,13,45,Low
22843,49.0,Female,,Action,21.231792977830203,1.0,Easy,18,65,15,49,Medium
38510,35.0,Male,Other,Simulation,13.485727755323722,0.0,Easy,4,90,56,44,Medium
24139,24.0,Male,Asia,Simulation,16.959037355851365,1.0,Easy,18,132,11,48,High
21169,47.0,Male,Europe,Simulation,0.1410441130759405,0.0,Medium,9,124,12,49,Medium
22079,19.0,Male,USA,Simulation,6.160226953592643,1.0,Medium,2,64,63,37,Low
47601,19.0,Male,USA,Sports,12.292541419844165,1.0,Easy,18,176,34,42,High
19858,46.0,Male,Asia,Strategy,20.82980205278273,1.0,Easy,7,143,13,22,Medium
45257,46.0,Female,USA,Sports,19.080531460779163,0.0,Medium,18,133,65,2,High
46167,46.0,Female,,Sports,18.36265393970902,,Hard,13,148,20,28,High
29474,15.0,Female,Europe,Action,23.785208187365864,0.0,Easy,6,111,34,36,Medium
37163,,Male,Asia,Simulation,15.000400596273632,0.0,,11,141,15,44,High
14270,29.0,Male,Asia,Strategy,14.667681606328886,0.0,Hard,10,49,1,31,Medium
43306,17.0,Male,Europe,Simulation,5.871455813533485,0.0,Hard,3,19,90,9,Low
38651,15.0,Female,Asia,Sports,9.226767272422771,0.0,Easy,11,38,90,47,Medium
34540,38.0,Female,Asia,Sports,23.57398004757092,,Easy,13,80,56,40,Medium
27566,44.0,Male,Asia,Simulation,8.100727583320753,0.0,Easy,10,19,6,0,Low
27766,33.0,Male,USA,Strategy,2.285516299323244,0.0,Hard,15,101,9,29,High
22076,21.0,Female,USA,RPG,8.85593810870828,0.0,Hard,3,159,8,19,Medium
15001,,Female,Europe,Action,18.2349560588976,0.0,Easy,0,95,11,29,Low
33442,,Female,Asia,Strategy,10.454320243868157,0.0,Hard,13,76,72,19,Medium
12915,30.0,Male,Europe,Simulation,23.295474654094413,0.0,,3,23,92,25,Low
44311,19.0,Female,Europe,Action,7.353923379287788,,Medium,13,144,68,2,High
26162,15.0,Male,Asia,Action,2.0917314966414065,0.0,Easy,19,25,12,38,Medium
26757,35.0,Male,USA,Action,19.60919766121696,,Medium,1,56,42,5,Low
37771,,Female,,Simulation,18.475855919804182,0.0,Easy,12,65,93,1,Medium
46646,22.0,Male,Asia,Strategy,6.817757619499312,0.0,Medium,13,123,49,29,High
23420,29.0,Male,Other,Action,12.61755443736779,0.0,Easy,10,59,37,30,Medium
37294,,Male,Asia,Sports,12.529783327681592,0.0,Medium,11,14,4,47,Low
30504,,Male,Europe,Sports,0.4558129452922879,0.0,Easy,8,23,56,23,Low
21486,20.0,Male,Europe,Sports,21.016676184578603,0.0,Hard,18,73,35,8,Medium
16376,48.0,Male,USA,RPG,10.399405803206024,0.0,Hard,15,24,11,25,Medium
12723,19.0,Male,Europe,Strategy,9.526593305497482,0.0,Hard,1,78,84,43,Low
34867,,Male,Europe,Action,10.350582528782322,0.0,Medium,15,65,6,21,Medium
37123,48.0,Male,USA,Action,2.087276308533638,1.0,Easy,15,74,59,49,Medium
20805,46.0,Male,USA,Sports,4.067174438032292,0.0,,16,84,68,16,Medium
46192,16.0,Male,,Action,15.936594902022833,1.0,Easy,11,109,48,8,Medium
37874,43.0,Female,USA,Sports,2.107172765127043,0.0,,15,86,70,37,High
14755,23.0,Female,USA,Action,20.655639207401443,0.0,Easy,9,121,26,47,Medium
18274,20.0,Female,Asia,Sports,12.27767272991429,0.0,Medium,6,137,67,42,Medium
42815,31.0,Male,Europe,Strategy,2.386698178736109,0.0,Easy,18,72,27,39,Medium
29222,22.0,Male,Asia,Action,17.74071747471674,0.0,Easy,11,107,54,14,Medium
19987,,Male,Other,Simulation,12.362587665466588,0.0,,7,161,55,43,Medium
46853,38.0,Male,Asia,Action,2.1657064422875933,1.0,Easy,6,133,59,31,Medium
21548,34.0,Female,USA,Action,17.146326763608922,0.0,Easy,9,129,47,30,Medium
28488,21.0,Female,Asia,Strategy,1.1919323327747415,0.0,Easy,5,77,35,4,Medium
36745,49.0,Female,USA,Action,17.34561898270918,0.0,Easy,7,144,7,40,Medium
40446,,Female,USA,Sports,23.299553749811917,0.0,Easy,14,149,96,25,High
39057,22.0,Male,USA,Action,8.913347342928507,1.0,Hard,19,112,48,38,High
14747,35.0,Female,Europe,Strategy,23.963732323573662,0.0,Easy,14,45,89,36,Medium
46873,30.0,Female,Europe,Action,15.0708542665684,0.0,Easy,0,123,95,42,Low
9960,30.0,Female,Europe,Action,15.739792970232315,0.0,Medium,8,99,39,35,Medium
22298,33.0,Female,,Simulation,8.628358126790342,0.0,Hard,3,177,59,11,Low
32482,30.0,Female,Asia,Action,5.136230050625351,1.0,Medium,1,81,55,47,Low
25668,39.0,Male,USA,Sports,7.138409928914096,1.0,Medium,11,74,16,35,High
20171,16.0,Male,Europe,Sports,9.253405451098413,0.0,Easy,4,174,90,8,Medium
15030,27.0,Male,Europe,Strategy,10.965102602635008,0.0,Easy,17,49,40,38,Medium
17579,31.0,Male,Europe,Sports,8.410843563721679,0.0,Medium,4,59,74,0,Low
45186,39.0,Male,USA,RPG,6.929837910291045,0.0,,1,42,96,45,Low
24750,38.0,Male,USA,Sports,5.33077871944292,,Easy,19,82,18,33,High
19178,30.0,Male,USA,Strategy,4.52797152601006,,,13,107,28,21,Medium
26506,35.0,Male,Europe,Action,16.908350415499175,0.0,Easy,6,163,45,33,Medium
45719,33.0,Female,USA,Action,6.35760142119391,0.0,Medium,11,155,77,22,High
30809,16.0,Male,USA,Simulation,16.026458426060774,,Medium,10,115,98,31,Medium
36370,17.0,Male,USA,RPG,17.63761130618012,0.0,Hard,15,53,25,30,Medium
25540,35.0,Female,,Simulation,20.503115069224364,0.0,,14,86,51,18,Medium
35679,22.0,Male,USA,Action,0.1000497099230841,0.0,Easy,12,149,82,30,High
31947,40.0,Male,USA,Sports,2.340275761915072,,Easy,7,60,7,28,Medium
10888,39.0,Male,Europe,Strategy,12.678474261572164,0.0,Easy,2,25,64,8,Low
19860,35.0,Male,USA,RPG,4.953365610574775,,Easy,0,114,92,9,Low
18915,17.0,Female,Other,Strategy,8.77762464601084,0.0,Hard,18,19,37,23,Medium
25969,24.0,Male,Asia,Strategy,18.27279055391815,0.0,,9,170,12,24,High
9282,,Male,USA,Simulation,6.159609307346505,0.0,Hard,7,162,91,11,Medium
11861,29.0,Female,Europe,Simulation,21.361225120513247,1.0,Easy,17,23,75,30,Medium
41118,44.0,Male,Europe,RPG,23.358324508871338,,Easy,19,144,58,21,High
27587,28.0,Male,USA,Sports,9.75689288962914,0.0,Medium,14,134,71,5,High
41607,46.0,Male,Europe,Action,16.20922485671516,0.0,Easy,13,153,37,44,High
11021,31.0,Male,Asia,RPG,9.693667125012244,0.0,Hard,6,19,34,34,Low
30783,27.0,Female,USA,RPG,1.0717596199429105,0.0,Easy,8,159,31,24,Medium
32719,16.0,Female,USA,Action,16.395096166883267,0.0,Easy,14,142,20,22,High
26590,28.0,Male,Asia,Simulation,14.30920776186218,0.0,Medium,13,60,89,9,Medium
11127,,Male,Other,Action,7.660191096681658,,Easy,13,100,29,29,Medium
46709,15.0,Female,Europe,Simulation,7.54312335116344,0.0,Medium,13,34,52,35,Medium
32827,15.0,Male,,Strategy,6.395406821720911,0.0,Medium,8,67,31,11,Medium
28250,29.0,Male,Asia,Sports,13.7057502991944,0.0,Easy,9,89,42,39,Medium
22042,40.0,Male,Europe,RPG,10.287825333681337,0.0,Easy,0,150,77,26,Low
38960,16.0,Male,Asia,Action,12.278865488954157,1.0,Easy,8,145,65,8,Medium
34892,40.0,Male,Europe,Sports,4.9864455580351175,1.0,Easy,10,92,5,49,Medium
32512,44.0,Male,Europe,Strategy,15.695386032681526,1.0,,17,155,58,34,High
45475,35.0,Male,USA,Action,19.36994288703641,1.0,Easy,18,12,11,3,Low
42415,41.0,Male,Europe,Strategy,7.230522680905088,1.0,Easy,18,86,94,3,High
48808,,Male,Other,Simulation,12.796473097960355,0.0,Hard,1,139,78,40,Low
11352,38.0,Male,USA,Strategy,11.478068705405503,0.0,Easy,12,133,18,15,High
47586,36.0,Female,USA,Action,22.16978108639884,0.0,Easy,17,171,37,49,High
22800,17.0,Male,Asia,Strategy,0.9958757365790544,0.0,Hard,11,80,5,39,Medium
9779,36.0,Male,Asia,Action,4.584597140110347,0.0,Easy,18,165,9,10,High
23079,15.0,Male,USA,RPG,2.183886815958761,0.0,Medium,3,34,88,49,Medium
14339,23.0,Female,Europe,Sports,16.66637326105453,,Easy,7,129,35,11,Medium
22325,19.0,Female,USA,Sports,11.093217086897775,1.0,Medium,15,65,3,25,Medium
39454,19.0,Male,Europe,RPG,16.551477903082734,0.0,Easy,2,155,39,34,Medium
46832,28.0,Male,Europe,RPG,7.446424746843306,0.0,Easy,8,25,28,22,Low
41066,25.0,Male,USA,Action,10.022819225141705,0.0,Easy,17,104,13,19,High
36815,,Male,,Action,1.5172464389189484,0.0,Easy,7,175,33,15,Medium
18177,49.0,Male,Asia,Simulation,6.406819238215837,1.0,Easy,7,142,93,45,Low
45436,46.0,Female,USA,Strategy,9.260160180711411,0.0,Easy,17,147,13,38,High
13421,42.0,Female,,Sports,21.93148762159392,0.0,Hard,16,80,80,15,Medium
32469,20.0,Male,,Strategy,17.513722667250484,0.0,Hard,4,174,75,32,High
18229,19.0,Male,Asia,Sports,6.0615116556273065,1.0,Easy,19,132,46,1,High
38912,16.0,Male,Europe,Simulation,1.481225701838313,0.0,Easy,12,17,21,42,Low
34804,22.0,Male,USA,RPG,11.215719703291992,1.0,Hard,4,101,80,6,Medium
10746,27.0,Male,Asia,RPG,4.596780992457868,,Medium,3,165,52,4,Medium
12963,44.0,Female,Europe,RPG,13.69035207376167,0.0,Easy,12,107,4,32,Medium
34605,44.0,Male,Europe,Sports,13.26618774473203,0.0,Easy,7,169,25,43,Medium
27530,17.0,Male,Europe,Action,13.90946632275377,0.0,Easy,10,71,49,25,Medium
48235,21.0,Female,Asia,Simulation,23.02030958871504,1.0,Hard,11,125,29,25,Medium
34896,27.0,Male,USA,Strategy,11.067409687144767,,Easy,3,141,81,11,Medium
28099,37.0,Female,Asia,Sports,12.707502113911714,0.0,Easy,19,84,73,48,High
36201,35.0,Female,Asia,Strategy,16.590524053790915,1.0,Medium,15,34,42,8,Medium
22434,44.0,Male,USA,Simulation,7.445711261850104,0.0,Medium,12,111,47,18,High
30711,16.0,Female,USA,Simulation,0.2626626263497877,,Hard,15,128,9,2,High
28970,17.0,Female,Europe,Sports,14.76012100256608,0.0,Easy,10,83,97,3,Medium
33112,17.0,Female,Asia,RPG,11.620825450389756,0.0,Easy,14,154,65,40,High
45718,18.0,Male,Asia,RPG,15.751834577252955,0.0,,14,143,18,49,High
45732,46.0,Male,Asia,Strategy,4.87083554385921,1.0,Hard,14,33,33,43,Low
37668,40.0,Male,Europe,Action,18.6218221497892,0.0,Easy,11,42,18,48,Medium
34737,30.0,Male,Europe,Action,23.964074195244933,0.0,Easy,19,92,17,15,High
17873,24.0,Male,Asia,RPG,6.253595264787659,1.0,Medium,17,88,74,30,High
40871,,Male,USA,Simulation,20.470594758046435,,Easy,15,63,48,6,Medium
38851,34.0,Female,Other,Simulation,15.078033292791217,0.0,Medium,13,79,89,43,Medium
41243,19.0,Female,Other,Action,2.271199648555199,0.0,Medium,18,92,25,8,High
19681,33.0,Male,USA,RPG,20.89880263480606,1.0,Medium,0,29,49,22,Medium
21316,42.0,Male,Europe,RPG,14.14500490963786,,Medium,14,78,52,1,Medium
34840,49.0,Male,USA,Action,22.22504467488654,0.0,Medium,16,22,94,21,Medium
46933,,Female,Europe,Simulation,4.24180457617651,0.0,Hard,3,160,23,21,Low
33858,38.0,Female,USA,Sports,8.690193624805234,1.0,Medium,15,176,20,48,High
36039,15.0,Female,Asia,Strategy,12.926824996518317,1.0,Easy,3,93,25,33,Low
17982,30.0,Female,Other,Action,12.544548462918684,0.0,Hard,3,38,22,9,Low
46004,15.0,Female,USA,RPG,12.60727958710712,1.0,Easy,8,46,47,12,Low
41919,33.0,Female,USA,Strategy,5.737402867281813,0.0,,17,74,10,25,High
47736,15.0,Female,USA,RPG,11.42944577214922,1.0,Hard,0,169,39,46,Low
29488,42.0,Male,,Action,18.3999590383012,1.0,Medium,5,151,82,22,Medium
46453,,Female,Europe,Simulation,18.096148625812237,1.0,Hard,11,174,60,49,High
16013,37.0,Female,Europe,Action,10.693747866540466,1.0,Easy,0,109,29,13,Low
37477,39.0,Female,Europe,RPG,22.458661277320324,1.0,Easy,13,175,77,48,Medium
20199,21.0,Male,Europe,Strategy,5.265349109914166,0.0,,2,55,79,29,Low
41876,28.0,Male,Asia,Action,10.339734669797574,0.0,Easy,1,149,16,40,Low
9839,41.0,Female,,Action,13.510626864106758,0.0,Medium,3,171,61,15,Medium
46039,33.0,Female,Europe,Strategy,23.29147061766725,0.0,Easy,3,31,24,25,Low
32221,35.0,Female,Other,RPG,14.413151011067898,0.0,Hard,16,133,14,28,High
35751,20.0,Male,,Strategy,0.2352977127038062,1.0,Easy,1,161,85,15,Low
9479,40.0,Male,USA,RPG,21.21108131983628,1.0,Easy,17,130,79,31,High
25033,29.0,Female,,RPG,14.917533896843045,1.0,Easy,10,137,3,2,Medium
47649,31.0,Female,Asia,Action,10.536869940946886,0.0,Hard,12,51,33,26,Medium
35039,49.0,Male,Other,RPG,5.726531732292816,0.0,Easy,16,124,50,48,Medium
34637,21.0,Female,,Sports,18.70487086843496,0.0,Medium,19,103,23,3,High
39515,35.0,Female,USA,Sports,2.1474365528919312,0.0,Medium,16,43,16,46,Medium
15340,38.0,Male,Europe,Simulation,15.877947608519364,0.0,Easy,12,41,20,31,Medium
20456,47.0,Female,Europe,Action,10.260093167221791,1.0,Hard,17,159,80,45,High
39597,44.0,Male,,Strategy,14.283507348503797,0.0,,17,72,25,8,Medium
14581,43.0,Male,Asia,Strategy,13.97113901682108,,Medium,16,22,60,19,Medium
31425,20.0,Female,USA,Strategy,15.746275705304216,,,17,110,77,3,High
20222,27.0,Male,Asia,Strategy,20.081958032762923,1.0,Easy,1,19,64,37,Low
10834,29.0,Male,Europe,Strategy,0.8439833783403703,0.0,Easy,14,144,91,32,High
31086,48.0,Female,,Action,5.706044526240607,0.0,Hard,0,164,65,35,Low
27196,20.0,Female,,Strategy,22.435374159750214,0.0,Medium,6,118,21,38,Medium
18045,17.0,Male,Asia,Sports,18.36954294510339,0.0,,2,62,50,49,Low
41998,,Male,USA,Action,17.415557049044754,0.0,Easy,5,69,59,30,Medium
29441,42.0,Male,USA,Strategy,23.819601825473725,1.0,Easy,2,173,52,11,Medium
15388,27.0,Female,Europe,Simulation,2.678550083569328,,Medium,7,104,66,29,Medium
12223,20.0,Female,Asia,Sports,20.437946181242708,0.0,Easy,8,92,46,30,Medium
35919,45.0,Male,USA,Action,4.63824888564552,,Medium,3,133,78,27,Medium
15358,19.0,Male,Europe,RPG,14.108268434338536,1.0,Medium,10,172,59,47,Medium
31645,36.0,Male,USA,Simulation,23.005300362525965,0.0,Medium,17,125,41,33,High
44743,36.0,Male,Europe,RPG,20.896046113394288,0.0,Easy,2,107,78,22,Low
36179,45.0,Female,USA,Simulation,1.767206239346085,,Easy,8,40,20,42,Medium
19711,41.0,Male,Europe,Action,16.58690421028897,0.0,Easy,10,28,63,3,Low
37540,40.0,Male,USA,Action,6.69628906414189,0.0,Easy,9,51,70,18,Medium
47692,36.0,Male,Europe,Simulation,17.788692337914085,0.0,Medium,12,140,19,11,High
13293,30.0,Male,USA,Action,10.672899895035927,0.0,Easy,4,168,74,35,Low
47219,24.0,Female,Asia,Simulation,1.732811293581351,0.0,Medium,10,177,13,43,High
29432,45.0,Female,USA,Action,14.906425681183933,0.0,Hard,12,173,17,6,High
41557,38.0,Male,USA,Strategy,7.425985037503857,0.0,Hard,19,157,98,33,High
